"REF_DATE","GEO","DGUID","Measure","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-09","Toronto, Ontario","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927940","4.10.2","8.92","","","","2"
"2022-09","Toronto, Ontario","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927941","4.10.3","11.24","","","","2"
"2022-09","Toronto, Ontario","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927942","4.10.4","0.48","","","","2"
"2022-09","Toronto, Ontario","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927943","4.10.5","0.00","","","","2"
"2022-09","Prince Albert, Saskatchewan","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927944","5.1.1","163.66","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Amphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927945","5.1.2","0.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Amphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927946","5.1.3","335.26","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Amphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927947","5.1.4","33.14","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Amphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927948","5.1.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927949","5.2.1","834.20","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927950","5.2.2","325.02","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927951","5.2.3","1343.38","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927952","5.2.4","105.32","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cannabis (THC-COOH)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927953","5.2.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927954","5.3.1","1291.80","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927955","5.3.2","0.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927956","5.3.3","2684.74","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927957","5.3.4","268.34","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Cocaine (Benzoylecgonine)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927958","5.3.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Codeine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927959","5.4.1","561.94","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Codeine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927960","5.4.2","338.36","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Codeine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927961","5.4.3","785.52","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Codeine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927962","5.4.4","57.62","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Codeine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927963","5.4.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927964","5.5.1","7.18","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927965","5.5.2","0.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927966","5.5.3","22.76","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927967","5.5.4","4.38","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Ecstasy (MDMA)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927968","5.5.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927969","5.6.1","0.06","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927970","5.6.2","0.04","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927971","5.6.3","0.10","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927972","5.6.4","0.02","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Fentanyl (Norfentanyl)","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927973","5.6.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methadone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927974","5.7.1","95.74","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methadone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927975","5.7.2","25.18","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methadone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927976","5.7.3","166.30","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methadone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927977","5.7.4","19.96","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methadone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927978","5.7.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methamphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927979","5.8.1","1297.84","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methamphetamine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927980","5.8.2","22.02","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methamphetamine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927981","5.8.3","2573.66","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methamphetamine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927982","5.8.4","269.04","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Methamphetamine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927983","5.8.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Morphine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927984","5.9.1","139.10","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Morphine","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927985","5.9.2","50.80","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Morphine","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927986","5.9.3","227.38","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Morphine","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927987","5.9.4","19.98","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Morphine","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927988","5.9.5","100.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Oxycodone","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927989","5.10.1","2.96","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Oxycodone","Low 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927990","5.10.2","0.00","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Oxycodone","High 95% confidence interval, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927991","5.10.3","6.64","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Oxycodone","Standard error, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927992","5.10.4","0.98","E","","","2"
"2022-09","Prince Albert, Saskatchewan","","Oxycodone","Imputation rate, load per capita","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927993","5.10.5","100.00","E","","","2"
"2022-09","Saskatoon, Saskatchewan","","Amphetamine","Load per capita (milligrams per one thousand people per day)","Milligrams per one thousand people per day (mg/1000 people/day)","442","units","0","v1566927994","6.1.1","144.96","","","","2"
